gameid,player,champion,ally_win,player_wr,t_bint,is_main_h,mastery_points,smurf_count_a,smurf_count_e,hotstreak_count_a,hotstreak_count_e,4fun,veteran_count_a,veteran_count_e,inters_count_a,inters_count_e,break_count_a,break_count_e,a_sum_a,a_sum_e,d_sum_a,d_sum_e,m_sum_a,m_sum_e,wr_med_a,wr_min_a,wr_max_a,wr_med_e,wr_min_e,wr_max_e,max_med_kd_a,max_med_kd_e,4fun_a,4fun_e
NA1_3938658433,Legendskiller89,Thresh,False,,0.05309074287607083,False,469,0,0,0,0,False,0,0,0,0,1396162.0,86695.0,37,26,25,25,22,27,0.5044897959183674,0.4489795918367347,0.56,0.5060240963855421,0.5060240963855421,0.5060240963855421,1.5,4.0,0,2
NA1_3938662946,Legendskiller89,Khazix,True,,0.05309074287607083,False,965,1,0,0,0,False,0,0,0,3,21136.0,17430.0,32,32,23,27,21,26,0.405,0.25,0.56,0.49065420560747663,0.49065420560747663,0.49065420560747663,4.666666666666667,0.75,0,0
NA1_3938827683,TwistySoren,Viego,True,0.5038759689922481,0.09666541248668085,False,4276,0,0,0,0,False,0,0,0,2,86415.0,611686.0,29,30,23,22,21,29,0.501937984496124,0.36363636363636365,0.5882352941176471,0.5637583892617449,0.4,0.6111111111111112,4.5,1.1666666666666667,0,1
NA1_3938745136,TwistySoren,Renekton,False,0.5038759689922481,0.09666541248668085,False,80925,1,1,2,2,False,0,0,0,0,85325.0,32793.0,29,33,18,20,24,22,0.5210084033613446,0.37142857142857144,0.5392156862745098,0.4915696320447136,0.4626865671641791,0.5314900153609831,7.0,5.285714285714286,0,0
NA1_3937650763,TwistySoren,Volibear,True,0.5038759689922481,0.09666541248668085,False,38780,0,0,1,0,False,0,1,2,1,85496.0,2156472.0,33,24,26,21,21,32,0.5095057034220533,0.5015974440894568,0.5280898876404494,0.47555555555555556,0.45348837209302323,0.5069444444444444,2.0,2.8,0,0
NA1_3937585566,TwistySoren,Sylas,False,0.5038759689922481,0.09666541248668085,False,27267,0,0,0,0,False,0,0,2,0,250707.0,83364.0,24,38,20,17,28,25,0.46534653465346537,0.41333333333333333,0.5185185185185185,0.55,0.55,0.55,1.375,2.875,0,0
NA1_3934067887,2avage,KogMaw,False,0.46534653465346537,0.11013217154533936,False,71566,0,1,0,0,False,0,0,2,0,250707.0,185000.0,33,11,19,20,22,25,0.48473938302921205,0.41333333333333333,0.5283018867924528,0.5084033613445378,0.4,0.5217391304347826,1.375,6.0,0,0
NA1_3937620504,kamon323,Karma,True,,0.08694127593523174,False,40006,0,0,0,1,False,0,0,0,0,83364.0,76562.0,28,34,23,17,31,21,0.55,0.55,0.55,0.5066309964787122,0.4863013698630137,0.5454545454545454,2.875,2.6,0,0
NA1_3937565126,kamon323,Senna,False,,0.08694127593523174,False,38671,0,0,0,2,False,0,0,0,2,168920.0,249683.0,33,25,18,20,26,30,0.5483812949640288,0.5467625899280576,0.55,0.5811965811965812,0.4726027397260274,0.6031746031746031,2.875,2.0,0,0
NA1_3937499390,kamon323,Yuumi,False,,0.08694127593523174,False,20846,0,0,0,0,False,0,0,0,2,87692.0,52510.0,23,28,15,15,36,19,0.5527777777777778,0.55,0.5555555555555556,0.4826014381099127,0.4576271186440678,0.5075757575757576,2.875,1.25,0,0
NA1_3937473788,kamon323,Rell,True,,0.08694127593523174,False,9230,0,0,0,0,False,0,0,0,3,83364.0,83335.0,19,34,21,16,25,25,0.5716101694915254,0.55,0.5932203389830508,0.42168674698795183,0.21212121212121213,0.49645390070921985,2.875,1.8181818181818181,0,0
NA1_3937620504,FTLScripts,Tristana,True,,0.09898097699286897,False,26101,0,0,0,1,False,0,0,0,0,83364.0,76562.0,28,34,23,17,31,21,0.55,0.55,0.55,0.5066309964787122,0.4863013698630137,0.5454545454545454,2.875,2.6,0,0
NA1_3937565126,FTLScripts,Varus,False,,0.09898097699286897,False,41695,0,0,0,2,False,0,0,0,2,168920.0,249683.0,33,25,18,20,26,30,0.5483812949640288,0.5467625899280576,0.55,0.5811965811965812,0.4726027397260274,0.6031746031746031,2.875,2.0,0,0
NA1_3937499390,FTLScripts,Ryze,False,,0.09898097699286897,False,45821,0,0,0,0,False,0,0,0,2,87692.0,52510.0,23,28,15,15,36,19,0.5527777777777778,0.55,0.5555555555555556,0.4826014381099127,0.4576271186440678,0.5075757575757576,2.875,1.25,0,0
NA1_3937473788,FTLScripts,Kaisa,True,,0.09898097699286897,False,55485,0,0,0,0,False,0,0,0,3,83364.0,83335.0,19,34,21,16,25,25,0.5716101694915254,0.55,0.5932203389830508,0.42168674698795183,0.21212121212121213,0.49645390070921985,2.875,1.8181818181818181,0,0
NA1_3938672249,ThanatosReturns,KogMaw,True,,0.12467573262737852,True,6043,0,0,0,0,False,0,0,0,0,255410.0,823286.0,31,29,21,15,22,30,0.5135632349758315,0.47761194029850745,0.625,0.42083333333333334,0.3,0.5137254901960784,2.0,1.4166666666666667,0,1
NA1_3937610640,ThanatosReturns,Malzahar,False,,0.12467573262737852,False,8226,0,0,0,0,False,0,0,1,0,73798.0,38793.0,26,27,19,16,27,18,0.5092592592592593,0.47244094488188976,0.5333333333333333,0.5,0.3157894736842105,0.5833333333333334,2.0,3.25,0,0
NA1_3936954806,ThanatosReturns,KogMaw,True,,0.12467573262737852,True,6043,0,0,0,0,False,0,0,0,1,82407.0,182284.0,43,27,9,21,20,25,0.47033495350803045,0.36231884057971014,0.4878048780487805,0.4877873563218391,0.4383561643835616,0.5181159420289855,2.75,1.0,0,0
NA1_3939619207,ParanoiasQueen82,Nunu,True,,0.10075740206582898,True,299637,0,0,1,1,False,0,1,0,1,169187.0,169791.0,36,35,21,16,17,29,0.49836601307189543,0.38571428571428573,0.55,0.6076681938750904,0.4880636604774536,0.7272727272727273,2.4444444444444446,3.0,0,0
NA1_3938664988,ParanoiasQueen82,Nunu,False,,0.10075740206582898,True,299637,0,0,0,0,False,0,0,0,0,83364.0,765917.0,32,33,21,19,28,18,0.50882800608828,0.4375,0.55,0.5625,0.5555555555555556,0.6363636363636364,2.0,1.8,1,0
NA1_3938628588,ParanoiasQueen82,Nunu,False,,0.10075740206582898,True,299637,0,0,0,0,False,0,0,0,1,92729.0,91024.0,30,35,22,20,30,20,0.522716894977169,0.4954337899543379,0.55,0.4824692588899967,0.3,0.5424528301886793,2.6,4.4,0,0
NA1_3939619207,GrandAfroDuelist,Fiora,True,0.55,0.04284621314787093,True,916802,0,0,1,1,False,0,1,0,1,169187.0,169791.0,36,35,21,16,17,29,0.49836601307189543,0.38571428571428573,0.55,0.6076681938750904,0.4880636604774536,0.7272727272727273,2.4444444444444446,3.0,0,0
NA1_3938664988,GrandAfroDuelist,Fiora,False,0.55,0.04284621314787093,True,916802,0,0,0,0,False,0,0,0,0,83364.0,765917.0,32,33,21,19,28,18,0.50882800608828,0.4375,0.55,0.5625,0.5555555555555556,0.6363636363636364,2.0,1.8,1,0
NA1_3938628588,GrandAfroDuelist,Fiora,False,0.55,0.04284621314787093,True,916802,0,0,0,0,False,0,0,0,1,92729.0,91024.0,30,35,22,20,30,20,0.522716894977169,0.4954337899543379,0.55,0.4824692588899967,0.3,0.5424528301886793,2.6,4.4,0,0
NA1_3936152585,InvisiblePancake,Thresh,False,0.41333333333333333,0.10507386583408602,False,34400,0,0,1,2,False,0,0,2,0,169287.0,161277.0,32,28,24,21,24,32,0.475177304964539,0.41333333333333333,0.5384615384615384,0.5035971223021583,0.4788732394366197,0.5248484848484849,1.375,2.1,0,1
NA1_3934044987,InvisiblePancake,Morgana,False,0.41333333333333333,0.10507386583408602,False,51045,0,0,0,0,False,0,0,3,0,250707.0,92189.0,27,31,23,21,31,21,0.46534653465346537,0.41333333333333333,0.5,0.5562456466217784,0.546583850931677,0.5932203389830508,1.375,1.6666666666666667,0,1
NA1_3933969693,InvisiblePancake,Varus,False,0.41333333333333333,0.10507386583408602,False,47545,0,0,0,0,False,0,1,3,2,250707.0,352039.0,33,24,19,18,19,34,0.46534653465346537,0.41333333333333333,0.6,0.4224137931034483,0.3488372093023256,0.4967032967032967,1.125,2.5,0,0
NA1_3934044987,2avage,KogMaw,False,0.46534653465346537,0.11013217154533936,False,71566,0,0,0,0,False,0,0,3,0,250707.0,92189.0,27,31,23,21,31,21,0.46534653465346537,0.41333333333333333,0.5,0.5562456466217784,0.546583850931677,0.5932203389830508,1.375,1.6666666666666667,0,1
NA1_3933969693,2avage,Nautilus,False,0.46534653465346537,0.11013217154533936,False,10829,0,0,0,0,False,0,1,3,2,250707.0,352039.0,33,24,19,18,19,34,0.46534653465346537,0.41333333333333333,0.6,0.4224137931034483,0.3488372093023256,0.4967032967032967,1.125,2.5,0,0
NA1_3933944721,2avage,Alistar,False,0.46534653465346537,0.11013217154533936,False,28983,0,0,0,0,False,0,0,2,1,250707.0,165740.0,30,31,23,21,25,26,0.4666666666666667,0.41333333333333333,0.5045045045045045,0.4495433789954338,0.4166666666666667,0.5,1.125,1.5714285714285714,0,0
NA1_3937589972,Lazershark22,Sylas,True,0.46153846153846156,0.0802183828021342,False,19449,0,0,1,0,False,0,0,0,2,253726.0,168475.0,26,35,22,21,23,16,0.5185185185185185,0.4533333333333333,0.7,0.47608695652173916,0.3888888888888889,0.5607476635514018,2.6666666666666665,1.0,0,0
NA1_3937021956,Lazershark22,Irelia,True,0.46153846153846156,0.0802183828021342,False,76054,0,0,0,0,False,0,0,0,1,57030.0,155756.0,39,37,16,26,26,21,0.4651442307692308,0.46153846153846156,0.46875,0.475,0.34782608695652173,0.5,2.0,4.0,0,0
NA1_3936500916,Lazershark22,Irelia,True,0.46153846153846156,0.0802183828021342,False,76054,0,0,0,0,False,0,0,0,2,166056.0,430944.0,36,21,19,20,26,37,0.45454545454545453,0.3333333333333333,0.5185185185185185,0.5652173913043478,0.5652173913043478,0.5652173913043478,0.8,1.7,0,0
NA1_3936447752,Lazershark22,Samira,True,0.46153846153846156,0.0802183828021342,False,17789,0,0,1,0,False,0,0,1,1,239034.0,449671.0,28,32,18,25,32,27,0.49806522940851294,0.46153846153846156,0.5860927152317881,0.5616438356164384,0.5555555555555556,0.6083333333333333,3.75,2.4285714285714284,0,0
NA1_3939980205,Kyrxz,Rakan,False,0.5185185185185185,0.08912818293028617,False,789,0,0,0,0,False,0,0,0,0,370614.0,70964.0,31,30,21,21,24,20,0.5043572984749455,0.4675324675324675,0.5256410256410257,0.5,0.4883720930232558,0.5849056603773585,4.25,1.2857142857142858,0,0
NA1_3937589972,Kyrxz,Shyvana,True,0.5185185185185185,0.08912818293028617,False,12547,0,0,1,0,False,0,0,0,2,253726.0,168475.0,26,35,22,21,23,16,0.5185185185185185,0.4533333333333333,0.7,0.47608695652173916,0.3888888888888889,0.5607476635514018,2.6666666666666665,1.0,0,0
NA1_3936500916,Kyrxz,Yone,True,0.5185185185185185,0.08912818293028617,False,49521,0,0,0,0,False,0,0,0,2,166056.0,430944.0,36,21,19,20,26,37,0.45454545454545453,0.3333333333333333,0.5185185185185185,0.5652173913043478,0.5652173913043478,0.5652173913043478,0.8,1.7,0,0
NA1_3936447752,Kyrxz,Katarina,True,0.5185185185185185,0.08912818293028617,False,289143,0,0,1,0,False,0,0,1,1,239034.0,449671.0,28,32,18,25,32,27,0.49806522940851294,0.46153846153846156,0.5860927152317881,0.5616438356164384,0.5555555555555556,0.6083333333333333,3.75,2.4285714285714284,0,0
NA1_3940112523,Magistrix,Skarner,True,0.5069444444444444,0.0810983907064533,False,7031,0,0,0,0,False,1,0,2,0,95271.0,774162.0,31,33,23,17,28,16,0.4851461988304093,0.4,0.5069444444444444,0.5533625730994152,0.5277777777777778,0.5789473684210527,1.2,2.1538461538461537,0,0
NA1_3940057196,Magistrix,Janna,False,0.5069444444444444,0.0810983907064533,False,8899,0,0,0,0,False,1,0,2,0,167537.0,606157.0,23,26,26,28,26,25,0.46694444444444444,0.41904761904761906,0.5069444444444444,0.49514563106796117,0.4943181818181818,0.4975,2.8,2.0,0,1
NA1_3937683130,Magistrix,Morgana,False,0.5069444444444444,0.0810983907064533,False,39558,0,0,0,2,False,1,0,3,0,167537.0,30257.0,28,26,21,19,23,16,0.49124999999999996,0.47555555555555556,0.5069444444444444,0.5106382978723404,0.47761194029850745,0.6153846153846154,2.8,2.0,0,0
NA1_3937633851,Magistrix,Lulu,True,0.5069444444444444,0.0810983907064533,False,39983,0,0,1,0,False,1,0,2,0,167537.0,162208.0,28,38,16,25,31,19,0.5069444444444444,0.47555555555555556,0.5666666666666667,0.5196374622356495,0.4939759036144578,0.5502958579881657,2.8,2.0,0,1
NA1_3940112523,GRRSh4dyBear,Jhin,True,,0.08383650328966205,False,164467,0,0,0,0,False,1,0,2,0,95271.0,774162.0,31,33,23,17,28,16,0.4851461988304093,0.4,0.5069444444444444,0.5533625730994152,0.5277777777777778,0.5789473684210527,1.2,2.1538461538461537,0,0
NA1_3940057196,GRRSh4dyBear,Rammus,False,,0.08383650328966205,False,61210,0,0,0,0,False,1,0,2,0,167537.0,606157.0,23,26,26,28,26,25,0.46694444444444444,0.41904761904761906,0.5069444444444444,0.49514563106796117,0.4943181818181818,0.4975,2.8,2.0,0,1
NA1_3938695281,GRRSh4dyBear,DrMundo,True,,0.08383650328966205,False,45793,0,0,1,2,False,1,0,0,1,95271.0,57435.0,20,34,20,19,24,17,0.5460526315789473,0.5141700404858299,0.5580645161290323,0.49612403100775193,0.3103448275862069,0.5229357798165137,2.6666666666666665,0.42857142857142855,0,1
NA1_3938588993,GRRSh4dyBear,Nocturne,True,,0.08383650328966205,False,36261,0,0,2,2,False,1,0,0,0,95271.0,243335.0,26,28,21,20,16,16,0.5520585738539898,0.5141700404858299,0.5714285714285714,0.4864864864864865,0.4461538461538462,0.5238095238095238,2.6666666666666665,3.7142857142857144,0,0
NA1_3937706345,GRRSh4dyBear,Jhin,True,,0.08383650328966205,False,164467,0,0,0,1,False,1,0,0,1,95271.0,167904.0,37,28,18,16,24,18,0.496995994659546,0.41304347826086957,0.5446428571428571,0.5129043419944922,0.3888888888888889,0.5365853658536586,2.6666666666666665,1.6,0,3
NA1_3936275423,LonerStonerx420,Riven,True,,0.10376200228949248,False,45589,0,0,0,1,False,0,0,0,2,94728.0,173410.0,28,34,17,16,28,24,0.45540783223264975,0.4166666666666667,0.5435897435897435,0.44,0.36666666666666664,0.5154185022026432,4.5,2.0,0,0
NA1_3936279829,LonerStonerx420,Corki,True,,0.10376200228949248,False,13274,0,0,0,0,False,0,0,0,1,2156472.0,86021.0,40,36,20,21,18,21,0.4681374559173296,0.4166666666666667,0.5165289256198347,0.5071428571428571,0.49195402298850577,0.5279503105590062,0.75,1.25,0,1
NA1_3938900209,TheeFlushedEmoji,MonkeyKing,True,0.45348837209302323,0.04226853338963095,False,91184,0,0,1,0,False,0,0,1,0,65374.0,85568.0,32,29,19,26,23,28,0.48120300751879697,0.45348837209302323,0.5090016366612111,0.5058823529411764,0.4611872146118721,0.5379310344827586,2.5714285714285716,2.5,0,1
NA1_3938694172,TheeFlushedEmoji,Gwen,True,0.45348837209302323,0.04226853338963095,False,6071,0,0,0,0,False,0,0,0,0,78863.0,847348.0,28,29,22,27,27,21,0.47619047619047616,0.39344262295081966,0.5154639175257731,0.4926829268292683,0.43243243243243246,0.5652173913043478,1.8888888888888888,2.230769230769231,2,0
NA1_3938590306,TheeFlushedEmoji,MonkeyKing,True,0.45348837209302323,0.04226853338963095,False,91184,0,0,0,0,False,0,0,0,2,169404.0,88953.0,34,31,18,17,24,31,0.5154639175257731,0.39344262295081966,0.5463917525773195,0.47249108507386656,0.23809523809523808,0.5777777777777777,4.333333333333333,0.6666666666666666,1,0
NA1_3940112523,Vesaria,Malzahar,True,0.47555555555555556,0.05140874464587195,True,938177,0,0,0,0,False,1,0,2,0,95271.0,774162.0,31,33,23,17,28,16,0.4851461988304093,0.4,0.5069444444444444,0.5533625730994152,0.5277777777777778,0.5789473684210527,1.2,2.1538461538461537,0,0
NA1_3940057196,Vesaria,Malzahar,False,0.47555555555555556,0.05140874464587195,True,938177,0,0,0,0,False,1,0,2,0,167537.0,606157.0,23,26,26,28,26,25,0.46694444444444444,0.41904761904761906,0.5069444444444444,0.49514563106796117,0.4943181818181818,0.4975,2.8,2.0,0,1
NA1_3938647778,Vesaria,Malzahar,False,0.47555555555555556,0.05140874464587195,True,938177,0,0,0,1,False,0,0,4,1,94692.0,88045.0,27,30,23,27,29,28,0.4661016949152542,0.38095238095238093,0.49104859335038364,0.48927875243664715,0.3968253968253968,0.5,2.3333333333333335,3.4285714285714284,0,0
NA1_3938671627,Vesaria,Malzahar,False,0.47555555555555556,0.05140874464587195,True,938177,0,0,0,1,False,0,0,3,2,173485.0,87770.0,28,37,20,24,27,20,0.4491525423728814,0.32142857142857145,0.47555555555555556,0.4646017699115044,0.4411764705882353,0.4929328621908127,2.5,2.25,0,1
NA1_3937683130,Vesaria,Malzahar,False,0.47555555555555556,0.05140874464587195,True,938177,0,0,0,2,False,1,0,3,0,167537.0,30257.0,28,26,21,19,23,16,0.49124999999999996,0.47555555555555556,0.5069444444444444,0.5106382978723404,0.47761194029850745,0.6153846153846154,2.8,2.0,0,0
NA1_3938920163,FlormpmyShnoople,Malphite,False,0.5280898876404494,0.045305954342036166,False,34885,0,1,0,0,False,0,1,3,0,86450.0,333382.0,31,36,25,26,24,13,0.5072089784549848,0.4645669291338583,0.5280898876404494,0.47220338983050847,0.3902439024390244,0.5434782608695652,2.0,7.5,0,0
NA1_3936361263,AngelsAndDemon,Teemo,True,0.5283018867924528,0.1284790534003128,False,8531,0,0,2,0,False,0,0,2,1,423221.0,246087.0,32,37,18,22,27,19,0.49742268041237114,0.463768115942029,0.5283018867924528,0.47058823529411764,0.46153846153846156,0.5,0.8888888888888888,2.1666666666666665,3,1
NA1_3934112696,AngelsAndDemon,LeeSin,False,0.5283018867924528,0.1284790534003128,False,9434,0,0,0,0,False,0,0,0,0,83173.0,300149.0,38,25,20,26,18,34,0.5260557053009883,0.5041322314049587,0.5639097744360902,0.4301572617946346,0.425531914893617,0.43478260869565216,2.0833333333333335,1.875,0,0
NA1_3934014277,AngelsAndDemon,Senna,True,0.5283018867924528,0.1284790534003128,False,1452,0,0,0,0,False,0,0,1,2,165194.0,263913.0,35,22,19,26,29,33,0.5041322314049587,0.49889135254988914,0.5945945945945946,0.38235294117647056,0.38235294117647056,0.38235294117647056,1.4545454545454546,1.9230769230769231,0,0
NA1_3937674090,Alonechopsticks,Lucian,True,0.5041322314049587,0.09301537376873312,False,32621,0,0,0,1,False,0,0,0,1,177623.0,20200.0,33,34,23,23,22,18,0.49389618106195643,0.3888888888888889,0.5303030303030303,0.5218741739360295,0.4791666666666667,0.625,2.6666666666666665,2.6666666666666665,1,1
NA1_3937682100,Alonechopsticks,Diana,False,0.5041322314049587,0.09301537376873312,False,13090,0,0,1,0,False,0,0,2,2,1284100.0,103291.0,35,35,24,18,25,16,0.5217391304347826,0.5041322314049587,0.6153846153846154,0.523157894736842,0.35714285714285715,0.5581395348837209,0.45454545454545453,2.0,0,1
NA1_3937649194,Alonechopsticks,Kayn,False,0.5041322314049587,0.09301537376873312,False,5219,0,0,0,1,False,0,0,3,1,983456.0,107142.0,41,23,19,30,16,27,0.5095811457625996,0.4782608695652174,0.5555555555555556,0.5846153846153846,0.3670886075949367,0.6031746031746031,4.25,1.5,0,0
NA1_3936395408,Alonechopsticks,Viego,False,0.5041322314049587,0.09301537376873312,False,7275,0,0,0,0,False,0,0,2,0,165194.0,92541.0,35,28,12,25,20,26,0.4940015995734471,0.4785714285714286,0.5283018867924528,0.5302287581699346,0.4411764705882353,0.6,1.103896103896104,2.25,1,0
NA1_3940085357,ticklediks,Kaisa,False,,0.13801382937778384,False,3718,0,0,1,0,False,0,0,3,0,40300.0,169315.0,26,32,28,14,28,13,0.5082864896297732,0.47761194029850745,0.538961038961039,0.5087956698240866,0.45323741007194246,0.573394495412844,1.5,3.0,0,1
NA1_3939585792,ticklediks,Tristana,True,,0.13801382937778384,False,4886,0,0,1,0,False,0,0,0,0,82591.0,221113.0,33,34,16,21,27,23,0.5535714285714286,0.45,0.7,0.4565476190476191,0.37209302325581395,0.5177304964539007,1.3333333333333333,3.7142857142857144,0,0
NA1_3939528795,ticklediks,Ezreal,True,,0.13801382937778384,False,6097,0,0,0,1,False,0,0,0,1,85415.0,366161.0,30,25,20,24,29,29,0.4507400555041628,0.3695652173913043,0.5319148936170213,0.46153846153846156,0.38095238095238093,0.56,1.5,2.0,0,1
NA1_3939532938,ticklediks,Xayah,True,,0.13801382937778384,False,9412,0,0,0,1,False,0,0,0,0,48342.0,31738.0,22,29,30,22,26,27,0.5365853658536586,0.532258064516129,0.5842696629213483,0.4365804160324708,0.35714285714285715,0.508641975308642,2.75,3.0,0,0
NA1_3939419040,ticklediks,Xayah,True,,0.13801382937778384,False,9412,0,0,0,0,False,0,0,3,3,1113940.0,91118.0,29,28,22,26,22,24,0.52,0.375,0.5333333333333333,0.3976190476190476,0.352112676056338,0.5118110236220472,0.5555555555555556,1.8571428571428572,0,0
NA1_3938299743,LegendtheDaddy,Nasus,True,,0.05788965751924113,True,117216,0,0,0,0,False,0,0,0,2,41630.0,87385.0,27,33,23,27,27,20,0.5054945054945055,0.38095238095238093,0.5806451612903226,0.4472222222222222,0.4444444444444444,0.45,0.8888888888888888,1.3333333333333333,0,0
NA1_3938216830,LegendtheDaddy,Nasus,False,,0.05788965751924113,True,117216,0,0,0,1,False,0,0,1,0,344241.0,117782.0,26,33,18,24,28,23,0.457002457002457,0.35135135135135137,0.48333333333333334,0.5319974143503555,0.35294117647058826,0.6428571428571429,1.5,1.2142857142857142,2,0
NA1_3938233392,LegendtheDaddy,Nasus,False,,0.05788965751924113,True,117216,0,0,0,2,False,0,1,3,0,595191.0,71889.0,30,35,22,27,30,17,0.6,0.5371900826446281,0.6,0.55,0.46774193548387094,0.782608695652174,1.0,1.2,1,0
NA1_3939400571,HolyOneiromancer,Taric,True,,0.09181752818972808,False,87024,0,0,0,0,False,0,0,1,3,185000.0,325842.0,28,21,33,31,25,29,0.4910645706385376,0.3382352941176471,0.5217391304347826,0.4727272727272727,0.43010752688172044,0.5280898876404494,3.2,3.142857142857143,0,0
NA1_3936853701,HolyOneiromancer,Yuumi,True,,0.09181752818972808,False,20032,0,0,3,1,False,0,0,0,3,185000.0,246674.0,31,38,19,20,24,22,0.547439024390244,0.5217391304347826,0.5583333333333333,0.5021520803443329,0.4851190476190476,0.5171568627450981,3.2,3.0,0,0
NA1_3939345953,MarshalEcifircas,TwistedFate,False,0.5217391304347826,0.06672478336433094,False,13380,0,0,0,2,False,0,0,0,0,248999.0,48329.0,32,34,21,17,24,23,0.4955654101995565,0.3382352941176471,0.5217391304347826,0.5163147792706334,0.4909090909090909,0.5517241379310345,3.0,3.0,0,0
NA1_3938928116,MarshalEcifircas,DrMundo,True,0.5217391304347826,0.06672478336433094,False,3124,0,0,1,1,False,0,0,0,0,24079.0,38694.0,21,35,25,31,34,18,0.4956521739130435,0.4635416666666667,0.75,0.5051343540552173,0.4934210526315789,0.5531914893617021,2.3333333333333335,1.7272727272727273,1,1
